State,department,NSN,item,Quantity,UI,cost,DEMIL Code,DEMIL IC,Ship Date
MA,COHASSET POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71 ,D,1,10/19/2011 0:00
MA,COHASSET POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,10/18/2011 0:00
MA,COHASSET POLICE DEPT,5855-00-087-3144,NIGHT VISION SIGHT ,1,Each,"$3,489.00 ",F,1,10/23/2000 0:00
MA,COHASSET POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,10/18/2011 0:00
MA,COHASSET POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,10/18/2011 0:00
MA,COHASSET POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71 ,D,1,10/19/2011 0:00
MA,COHASSET POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,10/18/2011 0:00
MA,COHASSET POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,10/18/2011 0:00
MA,CUMMINGTON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00 ",Q,6,3/31/2014 0:00
MA,CUMMINGTON POLICE DEPT,4940-01-457-1033,ENCLOSURE ASSEMBLY ,1,Each,"$95,946.00 ",B,3,6/12/2012 0:00
MA,CUMMINGTON POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"$50,458.00 ",C,1,4/4/2012 0:00
MA,CUMMINGTON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00 ",Q,6,11/28/2011 0:00
MA,CUMMINGTON POLICE DEPT,7021-DS-LAP-TOP2,LAPTOP COMPUTER,4,Each,"$1,125.00 ",Q,,12/17/2012 0:00
MA,DALTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,4/25/2012 0:00
MA,DALTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,4/25/2012 0:00
MA,DALTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,4/25/2012 0:00
MA,DARTMOUTH HARBORMASTER,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00 ",Q,6,11/5/2010 0:00
MA,DARTMOUTH HARBORMASTER,5855-01-020-2211,NIGHT VISION SIGHT ,1,Each,"$4,379.62 ",F,1,6/17/2008 0:00
MA,DARTMOUTH POLICE DEPT,2320-01-380-8604,"TRUCK,UTILITY",1,Each,"$89,900.00 ",C,1,6/10/2011 0:00
MA,DARTMOUTH POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00 ",Q,6,6/3/2011 0:00
MA,DIGHTON POLICE DEPT,2320-01-107-7153,"TRUCK,UTILITY",1,Each,"$63,894.00 ",C,1,3/6/2012 0:00
MA,DIGHTON POLICE DEPT,4940-01-457-1033,ENCLOSURE ASSEMBLY ,1,Each,"$95,946.00 ",B,3,7/3/2012 0:00
MA,DIGHTON POLICE DEPT,2320-01-107-7153,"TRUCK,UTILITY",1,Each,"$63,894.00 ",C,1,2/27/2012 0:00
MA,DIGHTON POLICE DEPT,5855-01-493-9486,LID                ,1,Each,"$1,376.79 ",B,3,12/13/2013 0:00
MA,DIGHTON POLICE DEPT,2320-01-572-1119,"TRUCK,VAN",1,Each,"$33,082.00 ",Q,6,7/17/2014 0:00
MA,DIGHTON POLICE DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"$43,376.00 ",Q,6,7/23/2012 0:00
MA,DUXBURY POLICE DEPT,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",1,Each,"$12,000.00 ",A,,5/23/2018 0:00
MA,DUXBURY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
MA,DUXBURY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
MA,DUXBURY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
MA,DUXBURY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
MA,DUXBURY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
MA,DUXBURY POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/22/2008 0:00
MA,EASTON POLICE,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00 ",Q,6,6/1/2012 0:00
MA,EASTON POLICE,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",15,Each,$508.76 ,D,1,11/5/2011 0:00
MA,EASTON POLICE,5855-01-522-2502,"EYEPIECE ASSEMBLY,OPTICAL INSTRUMENT",1,Each,$400.56 ,D,1,11/5/2011 0:00
MA,EVERETT POLICE DEPT,1240-01-412-6608,"TELESCOPE,STRAIGHT",6,Each,$987.00 ,F,1,5/8/2011 0:00
MA,EVERETT POLICE DEPT,2320-01-346-9317,"TRUCK,UTILITY",1,Each,"$89,900.00 ",C,1,4/20/2012 0:00
MA,EVERETT POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/25/2002 0:00
MA,EVERETT POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/25/2002 0:00
MA,EVERETT POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,10/18/2011 0:00
MA,EVERETT POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/25/2002 0:00
MA,EVERETT POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,6/26/2007 0:00
MA,EVERETT POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/25/2002 0:00
MA,EVERETT POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/25/2002 0:00
MA,EVERETT POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,10/18/2011 0:00
MA,EVERETT POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00 ",Q,6,12/27/2011 0:00
MA,EVERETT POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/25/2002 0:00
MA,EVERETT POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,6/26/2007 0:00
MA,FAIRHAVEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,2/26/2008 0:00
MA,FAIRHAVEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,2/26/2008 0:00
MA,FAIRHAVEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,2/26/2008 0:00
MA,FAIRHAVEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,2/26/2008 0:00
MA,FAIRHAVEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,2/26/2008 0:00
MA,FAIRHAVEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,2/26/2008 0:00
MA,FAIRHAVEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,8/18/2005 0:00
MA,FALL RIVER POLICE DEPT,2320-01-346-9317,"TRUCK,UTILITY",1,Each,"$89,900.00 ",C,1,2/21/2013 0:00
MA,FALL RIVER POLICE DEPT,2320-01-346-9317,"TRUCK,UTILITY",1,Each,"$89,900.00 ",C,1,2/21/2013 0:00
MA,FOXBOROUGH POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,$749.00 ,D,1,9/16/2014 0:00
MA,FOXBOROUGH POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,$749.00 ,D,1,9/16/2014 0:00
MA,FOXBOROUGH POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,$749.00 ,D,1,9/16/2014 0:00
MA,FOXBOROUGH POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,$749.00 ,D,1,9/16/2014 0:00
MA,FOXBOROUGH POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,$749.00 ,D,1,9/16/2014 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
MA,FRAMINGHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/21/1998 0:00
